Class%,Class_label,Encapsulation%,Encapsulation_label,Inheritance%,Inheritance_label,Polymorphism%,Polymorphism_label,Constructor%,Constructor_label,Interface%,Interface_label
46.5,Intermediate,64.43,Advanced,69.85,Beginner,45.6,Intermediate,83.99,Advanced,4.67,Beginner
7.34,Beginner,60.51,Advanced,27.48,Beginner,61.88,Advanced,42.27,Intermediate,19.96,Beginner
29.23,Beginner,24.41,Beginner,84.96,Advanced,74.65,Advanced,10.05,Beginner,58.5,Intermediate
11.11,Beginner,24.49,Beginner,70.5,Advanced,60.96,Advanced,54.89,Intermediate,19.31,Beginner
90.31,Advanced,61.01,Advanced,45.28,Intermediate,65.3,Advanced,56.65,Intermediate,51.99,Intermediate
49.82,Intermediate,60.21,Intermediate,12.73,Beginner,43.82,Intermediate,61.14,Advanced,66.8,Advanced
42.71,Intermediate,12.65,Beginner,24.67,Beginner,27.7,Beginner,43.69,Intermediate,88.73,Advanced
60.44,Advanced,100,Advanced,82.98,Advanced,30.56,Intermediate,76.75,Advanced,93.61,Advanced
31.55,Intermediate,21.41,Beginner,47.16,Intermediate,29.6,Beginner,16.71,Beginner,16.24,Intermediate
10.75,Beginner,75.77,Advanced,73.48,Advanced,9.27,Beginner,59.91,Intermediate,83.04,Beginner
100,Advanced,59.59,Intermediate,60.83,Advanced,8.45,Beginner,13.27,Beginner,22.51,Beginner
54.2,Intermediate,90.84,Advanced,9.66,Beginner,30.49,Intermediate,93.14,Advanced,0.77,Beginner
69.77,Advanced,27.34,Beginner,99.11,Advanced,51.38,Intermediate,23.37,Beginner,25.86,Beginner
55.15,Intermediate,36.47,Intermediate,28.97,Beginner,54.66,Intermediate,87.89,Advanced,46.4,Intermediate
71.9,Advanced,14.82,Beginner,6.95,Beginner,46.56,Intermediate,24.61,Advanced,23.29,Beginner
26.16,Beginner,20.78,Beginner,68.39,Advanced,87.77,Advanced,51.05,Intermediate,53.71,Intermediate
23.92,Beginner,23.6,Beginner,94.53,Advanced,71.26,Advanced,56.84,Advanced,43.43,Intermediate
52.29,Intermediate,10.28,Beginner,0,Beginner,29.73,Beginner,51.54,Intermediate,47.47,Intermediate
29.33,Beginner,59.65,Intermediate,36.4,Intermediate,100,Advanced,100,Advanced,17.83,Beginner
14.28,Beginner,81.41,Advanced,49.06,Intermediate,76.29,Advanced,100,Advanced,10.02,Beginner
56.62,Intermediate,39.18,Intermediate,38.48,Intermediate,83.93,Advanced,56.65,Intermediate,72.57,Beginner
14.69,Beginner,86.16,Advanced,80.25,Advanced,21.61,Beginner,73.12,Advanced,100,Advanced
34,Intermediate,6.64,Beginner,16.14,Advanced,36.92,Intermediate,68.18,Advanced,35.8,Intermediate
19.1,Beginner,26.92,Beginner,94.98,Advanced,25.44,Beginner,34.53,Intermediate,68.5,Advanced
47.05,Intermediate,23.25,Beginner,71.89,Advanced,36.03,Intermediate,27.13,Beginner,79.16,Advanced
19.87,Beginner,99.31,Advanced,24.29,Beginner,13.77,Beginner,84.35,Advanced,42.21,Intermediate
45.99,Intermediate,14.18,Beginner,50.1,Intermediate,7.25,Beginner,0,Beginner,37.28,Intermediate
20.04,Beginner,76.97,Advanced,46.74,Intermediate,12.58,Beginner,94.84,Advanced,72.63,Advanced
28.77,Beginner,45.56,Intermediate,51.98,Intermediate,66.66,Advanced,61.17,Advanced,91.2,Advanced
86.98,Advanced,17.97,Beginner,94.68,Advanced,47.5,Intermediate,16.14,Beginner,59.11,Intermediate
29.1,Beginner,61.11,Advanced,23.94,Beginner,23.77,Beginner,48.29,Intermediate,15.45,Beginner
28.01,Beginner,100,Advanced,57.61,Intermediate,16.8,Beginner,9.4,Beginner,10.47,Beginner
59.13,Intermediate,29.17,Intermediate,49.55,Intermediate,74,Advanced,60.79,Advanced,31.79,Intermediate
11.02,Beginner,19.52,Beginner,53.09,Intermediate,7.93,Beginner,55.27,Intermediate,48.56,Intermediate
55.88,Intermediate,30.88,Intermediate,90.08,Advanced,73.39,Advanced,60.84,Advanced,27.42,Beginner
24.21,Beginner,13.43,Beginner,22.39,Beginner,64.8,Advanced,32.28,Intermediate,40.39,Intermediate
58.31,Intermediate,17.84,Beginner,60.73,Advanced,85.26,Advanced,25.48,Beginner,38.64,Intermediate
9.35,Beginner,57.83,Intermediate,38.16,Intermediate,85.1,Advanced,41.76,Intermediate,96.14,Advanced
100,Advanced,89.73,Advanced,16.82,Beginner,77.42,Advanced,100,Advanced,85.62,Advanced
72.71,Advanced,65.13,Advanced,69.05,Advanced,7.38,Beginner,81.1,Advanced,12.16,Beginner
28,Beginner,16.61,Beginner,65.01,Advanced,39.77,Intermediate,13.06,Beginner,49.3,Intermediate
70.55,Advanced,10.92,Beginner,96.95,Beginner,52.06,Intermediate,6.36,Beginner,24.94,Beginner
73.61,Advanced,69.51,Advanced,25.69,Advanced,32.09,Intermediate,16.2,Beginner,69.87,Beginner
34.13,Intermediate,55.48,Intermediate,28.87,Beginner,27.35,Beginner,54.78,Intermediate,44.22,Intermediate
31.98,Intermediate,57.19,Intermediate,38.07,Intermediate,53.25,Intermediate,2.94,Beginner,62.39,Advanced
30.74,Intermediate,47.56,Intermediate,37.31,Intermediate,86.75,Advanced,38.11,Intermediate,22.06,Beginner
73.8,Advanced,49.39,Intermediate,52.99,Intermediate,69.27,Advanced,51.06,Intermediate,87.1,Advanced
93.34,Advanced,12.1,Beginner,50.63,Intermediate,54.52,Intermediate,52.93,Intermediate,60.29,Advanced
4.42,Beginner,62.78,Advanced,44.57,Intermediate,78.08,Intermediate,6.45,Beginner,59.62,Intermediate
36.11,Intermediate,51.32,Intermediate,54.89,Intermediate,21.94,Beginner,13.91,Beginner,52.61,Intermediate
4.81,Beginner,41.19,Intermediate,18.99,Beginner,59.79,Intermediate,22.99,Beginner,75.61,Advanced
94.37,Advanced,19.41,Advanced,53.05,Intermediate,27.4,Beginner,76.44,Advanced,78.78,Advanced
6.77,Beginner,38.81,Intermediate,84.37,Advanced,59.13,Intermediate,71.36,Intermediate,17.43,Beginner
98.97,Advanced,37.55,Intermediate,47.48,Intermediate,65.68,Advanced,31.29,Intermediate,50.43,Intermediate
31.63,Intermediate,9.38,Beginner,68.25,Advanced,56.12,Intermediate,48.55,Intermediate,60.61,Advanced
18.5,Beginner,64.64,Advanced,54.19,Intermediate,24.73,Beginner,22.32,Beginner,24.81,Beginner
7.45,Beginner,40.48,Intermediate,53.68,Intermediate,65.61,Advanced,19.15,Beginner,19.66,Beginner
41.78,Intermediate,58.04,Intermediate,55.73,Intermediate,76.18,Advanced,86.48,Advanced,16.64,Beginner
11.59,Beginner,92.13,Advanced,80.52,Intermediate,32.58,Intermediate,50.02,Intermediate,98.7,Advanced
82.6,Advanced,65.63,Advanced,64.85,Advanced,6.58,Beginner,19.48,Beginner,22.43,Beginner
24.57,Beginner,43.46,Intermediate,69.91,Advanced,19.82,Beginner,100,Advanced,30.24,Intermediate
35.38,Intermediate,44.5,Intermediate,49.33,Intermediate,47.94,Intermediate,30.63,Intermediate,19.7,Beginner
92.84,Advanced,87.64,Advanced,67.15,Intermediate,45.33,Intermediate,72.16,Advanced,63.23,Advanced
47.33,Intermediate,30.02,Intermediate,43.45,Intermediate,78.85,Advanced,10.02,Beginner,0,Beginner
58.02,Intermediate,26.16,Beginner,52.93,Intermediate,49.38,Intermediate,17.59,Beginner,45.69,Intermediate
44.94,Intermediate,49.42,Intermediate,65.04,Advanced,3.34,Beginner,81.96,Advanced,94.68,Advanced
11.22,Beginner,29.6,Beginner,87.81,Advanced,18.7,Beginner,86.42,Advanced,58.31,Intermediate
69.91,Advanced,42.31,Intermediate,89.81,Advanced,47.28,Intermediate,21.8,Beginner,49.19,Intermediate
10.51,Beginner,41.23,Intermediate,11.85,Beginner,71.78,Advanced,84.43,Advanced,82.16,Advanced
57.03,Intermediate,16.42,Beginner,80.88,Advanced,57.04,Intermediate,81.83,Advanced,40.22,Advanced
60.29,Advanced,13.09,Beginner,76.99,Advanced,49.28,Intermediate,60.7,Advanced,6.04,Beginner
21.09,Beginner,58.81,Intermediate,26.63,Beginner,90.04,Advanced,10.94,Beginner,55.32,Intermediate
54.49,Intermediate,60.67,Advanced,34.69,Intermediate,18.28,Beginner,77.54,Advanced,44.94,Intermediate
23.29,Beginner,84.94,Advanced,65.93,Advanced,57.34,Intermediate,41.49,Intermediate,32.71,Intermediate
82.7,Advanced,56.64,Intermediate,17.25,Beginner,10.14,Beginner,17.09,Beginner,13.26,Beginner
62.31,Beginner,69.64,Advanced,0,Beginner,23.58,Beginner,27.22,Beginner,67.53,Advanced
9.61,Beginner,32.05,Intermediate,50.94,Intermediate,37.63,Intermediate,96.51,Advanced,68.23,Intermediate
83.38,Advanced,50.3,Intermediate,15.57,Beginner,57.38,Intermediate,8.75,Beginner,64.74,Advanced
46.61,Intermediate,25.87,Beginner,49.74,Intermediate,12.65,Beginner,39.36,Intermediate,35.58,Intermediate
34.92,Intermediate,21.07,Beginner,89.2,Beginner,75.43,Advanced,67.39,Advanced,17.88,Beginner
98.26,Advanced,29.16,Beginner,68.96,Advanced,53.57,Intermediate,3.68,Beginner,83.38,Advanced
60.98,Advanced,67.77,Advanced,87.44,Advanced,38.14,Intermediate,21.43,Beginner,54.33,Intermediate
0.26,Advanced,20.71,Advanced,58.91,Intermediate,75.86,Advanced,95.5,Advanced,43.6,Intermediate
46.45,Intermediate,45.32,Intermediate,5.93,Beginner,85.1,Advanced,8.93,Beginner,5.05,Beginner
80.44,Advanced,6.3,Beginner,62.63,Advanced,51.61,Intermediate,53.78,Intermediate,77.09,Advanced
70.2,Advanced,23.28,Beginner,36.8,Intermediate,68.47,Advanced,32.18,Intermediate,91.4,Advanced
67.59,Beginner,59.63,Intermediate,97.93,Advanced,65.88,Advanced,33.13,Intermediate,8.97,Beginner
54.19,Intermediate,60.59,Advanced,17.96,Beginner,41.87,Intermediate,72.49,Advanced,33.76,Intermediate
46.52,Intermediate,69.63,Advanced,46,Intermediate,56.52,Intermediate,1.15,Beginner,58.55,Intermediate
8.21,Beginner,43.25,Intermediate,60.98,Advanced,7.64,Intermediate,70.43,Advanced,65.52,Advanced
78.6,Advanced,12.44,Beginner,15.28,Beginner,80.34,Advanced,47.83,Intermediate,68.85,Advanced
55.17,Intermediate,39.68,Intermediate,97.81,Intermediate,46.2,Intermediate,29.88,Beginner,22.63,Advanced
88.81,Advanced,40.91,Intermediate,86.85,Advanced,15.47,Beginner,7.19,Beginner,64.87,Intermediate
60.63,Advanced,59.96,Intermediate,98.45,Advanced,32.72,Intermediate,97.02,Advanced,47.98,Intermediate
41.01,Intermediate,100,Advanced,41.41,Intermediate,95.26,Advanced,60.68,Advanced,16.93,Beginner
82.96,Advanced,80.84,Advanced,58.74,Intermediate,27.89,Advanced,63,Beginner,53.36,Intermediate
58.05,Intermediate,18.1,Beginner,20.54,Beginner,12.55,Beginner,52.27,Intermediate,15.77,Beginner
68.61,Advanced,61.63,Advanced,57.96,Intermediate,95.73,Advanced,58.11,Intermediate,49.41,Intermediate
59.98,Intermediate,35.01,Intermediate,61.72,Advanced,12.68,Beginner,41.42,Beginner,5.39,Beginner
84.81,Advanced,92.89,Advanced,38.88,Intermediate,27.27,Beginner,7.94,Beginner,50.64,Intermediate
52.48,Intermediate,74.02,Advanced,82.86,Advanced,100,Advanced,65.63,Advanced,14.18,Beginner
37.39,Intermediate,27.72,Beginner,76.3,Advanced,74.53,Advanced,68.42,Advanced,54.04,Intermediate
77.18,Advanced,57.16,Intermediate,11.89,Beginner,69.02,Advanced,53.37,Intermediate,77.29,Advanced
58.19,Intermediate,37.18,Intermediate,53.41,Intermediate,30.31,Intermediate,45.27,Intermediate,38.25,Intermediate
14.66,Beginner,16.32,Beginner,35.74,Intermediate,49.09,Intermediate,41.25,Intermediate,75.6,Advanced
33.95,Beginner,56.79,Intermediate,60.26,Advanced,40.51,Intermediate,56.03,Intermediate,4.22,Beginner
23.05,Beginner,34.31,Intermediate,71.39,Advanced,68.45,Advanced,89.03,Advanced,63.85,Advanced
41.2,Intermediate,35.67,Advanced,67.84,Advanced,92.95,Advanced,32.28,Intermediate,49.04,Intermediate
15.28,Beginner,91.9,Advanced,29.65,Beginner,40.29,Intermediate,61.88,Advanced,65.13,Advanced
68.56,Advanced,84.89,Advanced,28.93,Beginner,28.26,Beginner,12.12,Beginner,47.93,Intermediate
73.58,Advanced,40.45,Intermediate,13.22,Beginner,28.57,Beginner,23.07,Beginner,55.25,Intermediate
85.21,Advanced,25.11,Beginner,22.26,Beginner,20.63,Beginner,54.3,Intermediate,24.49,Beginner
51.73,Intermediate,83.08,Advanced,18.94,Beginner,70.88,Advanced,20.01,Beginner,34.55,Intermediate
31.45,Intermediate,65.43,Advanced,97.9,Advanced,63.08,Advanced,29.86,Beginner,25.29,Beginner
22.42,Beginner,9.31,Beginner,22.35,Beginner,60.6,Advanced,72.71,Advanced,98.3,Beginner
90.61,Advanced,81.14,Advanced,44.76,Intermediate,86.28,Advanced,18.29,Beginner,65.21,Advanced
28.64,Beginner,49.21,Intermediate,28.13,Beginner,50.47,Beginner,4.29,Beginner,80.2,Advanced
10.45,Beginner,42.4,Intermediate,41.04,Intermediate,29.6,Beginner,49.18,Intermediate,65.56,Advanced
21.2,Advanced,86.29,Advanced,57.41,Beginner,57.93,Intermediate,48.57,Intermediate,13.52,Beginner
90.22,Advanced,88.72,Advanced,49.16,Intermediate,61.56,Advanced,100,Advanced,65.81,Advanced
36.06,Intermediate,98.77,Advanced,66.28,Advanced,51.87,Intermediate,57.15,Intermediate,68.31,Advanced
16.2,Beginner,62.27,Advanced,100,Advanced,2.5,Beginner,71.61,Advanced,53.35,Intermediate
11.85,Beginner,44.61,Intermediate,10.48,Beginner,33.13,Intermediate,55.09,Intermediate,48.06,Intermediate
29.53,Beginner,52.45,Intermediate,66.64,Advanced,38.48,Intermediate,28.02,Beginner,84.11,Advanced
32.28,Intermediate,44.42,Intermediate,70.89,Advanced,19.33,Beginner,57.8,Intermediate,90.86,Advanced
83.65,Advanced,44.32,Intermediate,37.01,Intermediate,9.97,Beginner,68.79,Advanced,70.3,Advanced
48.6,Intermediate,92.88,Advanced,39.02,Intermediate,100,Beginner,82.9,Advanced,68.22,Advanced
91.45,Advanced,92.6,Advanced,12.9,Beginner,88.4,Advanced,18.38,Intermediate,63.14,Advanced
77.33,Advanced,51.87,Intermediate,17.7,Beginner,54.77,Intermediate,35.99,Intermediate,42.77,Beginner
61.67,Advanced,20.32,Beginner,27.68,Beginner,95.69,Advanced,9.85,Beginner,73.7,Advanced
22.53,Beginner,42.09,Intermediate,90.86,Advanced,56.89,Intermediate,90.37,Advanced,87.47,Advanced
29.61,Beginner,82.47,Advanced,50.36,Intermediate,16.42,Beginner,61.01,Advanced,29.51,Beginner
12.86,Beginner,40.73,Intermediate,54.34,Intermediate,18.42,Beginner,1.37,Beginner,71.48,Advanced
46.02,Intermediate,81.22,Advanced,29.1,Beginner,84.47,Advanced,71.96,Advanced,29.67,Beginner
82.18,Advanced,98.08,Advanced,53.04,Intermediate,24.88,Beginner,50.89,Intermediate,45.05,Intermediate
55.3,Intermediate,55.69,Intermediate,80.4,Advanced,71.03,Advanced,32.61,Intermediate,10.38,Beginner
30.93,Intermediate,81,Advanced,20.17,Beginner,50.08,Intermediate,25.32,Beginner,4.19,Beginner
35.5,Intermediate,28.08,Beginner,93.08,Advanced,37.32,Intermediate,3.95,Beginner,43.85,Intermediate
12.13,Beginner,69.37,Advanced,32.47,Intermediate,40.64,Intermediate,60.9,Advanced,37.57,Intermediate
0,Beginner,51.14,Intermediate,53.45,Intermediate,53.94,Intermediate,45.12,Intermediate,49.19,Intermediate
89.19,Advanced,4.26,Beginner,70.1,Advanced,17.64,Beginner,25.41,Beginner,53.62,Intermediate
48.38,Intermediate,45.36,Intermediate,17.34,Beginner,8.45,Beginner,85.73,Intermediate,50.46,Intermediate
25.02,Beginner,29.78,Intermediate,63.5,Advanced,76.5,Advanced,58.22,Intermediate,39.38,Intermediate
60.38,Advanced,17.38,Beginner,8.81,Beginner,22.41,Beginner,11.11,Beginner,35.49,Intermediate
14.13,Beginner,56.38,Intermediate,27.86,Beginner,55.9,Intermediate,13.02,Intermediate,38.65,Intermediate
10.58,Beginner,9.17,Beginner,16.06,Beginner,62.49,Advanced,34.99,Intermediate,13.76,Beginner
46.35,Intermediate,46.49,Intermediate,12.12,Beginner,18.57,Intermediate,11.46,Beginner,100,Advanced
36.53,Intermediate,34.64,Intermediate,62.6,Advanced,83.43,Advanced,82.28,Advanced,58.98,Beginner
21.91,Advanced,84.68,Advanced,71.66,Advanced,94.7,Advanced,23.67,Beginner,79.97,Advanced
19.13,Beginner,68.02,Advanced,69.7,Advanced,40.25,Intermediate,65.69,Advanced,30.66,Intermediate
71.31,Advanced,4.79,Beginner,45.72,Intermediate,38.96,Intermediate,23.09,Beginner,82.9,Advanced
33.1,Intermediate,13.06,Beginner,64.02,Advanced,6.79,Beginner,73.3,Advanced,61.56,Advanced
55.28,Intermediate,83.55,Advanced,64.11,Advanced,96.86,Advanced,41.07,Advanced,10.93,Beginner
50.62,Intermediate,27.12,Beginner,70.35,Advanced,31.38,Intermediate,87.94,Advanced,39.87,Intermediate
91.32,Advanced,63.69,Advanced,78.46,Advanced,37.86,Intermediate,56.55,Intermediate,32.07,Intermediate
2.95,Beginner,7.95,Beginner,70.75,Advanced,62,Advanced,14.98,Beginner,12.96,Beginner
27.3,Beginner,90.49,Advanced,4.03,Beginner,42.64,Intermediate,86.08,Advanced,38.66,Beginner
94.16,Advanced,0,Beginner,32.29,Intermediate,16.81,Beginner,6.55,Beginner,73.83,Advanced
23.66,Beginner,44.83,Intermediate,4.32,Beginner,25.69,Beginner,70.33,Advanced,45.37,Intermediate
31.66,Intermediate,29.78,Beginner,20.16,Beginner,15.73,Intermediate,46.36,Intermediate,42.52,Intermediate
24.54,Beginner,25.01,Beginner,56.16,Intermediate,65.45,Advanced,12.69,Beginner,29.61,Beginner
81.49,Advanced,68.06,Advanced,11.45,Beginner,27.45,Beginner,33.39,Intermediate,86.92,Advanced
20.33,Intermediate,31.1,Advanced,39.55,Intermediate,82.91,Advanced,61.47,Advanced,37.5,Intermediate
39.89,Intermediate,14.71,Beginner,29.82,Beginner,40.98,Intermediate,98.56,Advanced,87.94,Advanced
1.32,Beginner,84.71,Advanced,8.86,Beginner,22.34,Beginner,31.67,Intermediate,53.01,Intermediate
82.37,Advanced,92.72,Advanced,37.4,Intermediate,83.96,Advanced,26.73,Beginner,27.7,Beginner
13.32,Beginner,26.38,Beginner,67.5,Intermediate,72.19,Advanced,28.79,Beginner,47.88,Intermediate
77.97,Advanced,27.29,Beginner,57.77,Intermediate,18.37,Beginner,28.37,Beginner,29.42,Beginner
20.88,Beginner,8.61,Beginner,73.79,Advanced,6.05,Beginner,58.81,Intermediate,41.64,Intermediate
55.45,Intermediate,62.26,Advanced,48.23,Intermediate,38.92,Intermediate,14.46,Beginner,58.82,Intermediate
63.59,Advanced,6.66,Beginner,66.2,Advanced,24.3,Beginner,17.25,Beginner,39.04,Intermediate
80.84,Advanced,20.18,Beginner,36.27,Intermediate,65.15,Advanced,10.82,Beginner,7.63,Beginner
67.3,Advanced,16.02,Beginner,96.71,Advanced,50.78,Intermediate,27.48,Beginner,61.76,Advanced
46.29,Intermediate,69.73,Advanced,52.72,Intermediate,61.16,Advanced,48.38,Intermediate,13.33,Beginner
63.49,Advanced,70.25,Advanced,34.54,Intermediate,10.59,Beginner,43.16,Intermediate,33.32,Intermediate
37.87,Intermediate,50.21,Intermediate,3.96,Beginner,63.79,Advanced,27.75,Beginner,90.31,Advanced
21.42,Beginner,29.53,Advanced,70.74,Advanced,13.74,Beginner,12.27,Beginner,61.57,Advanced
48,Intermediate,6.3,Beginner,90.97,Advanced,71.77,Advanced,30.36,Intermediate,56.76,Intermediate
30.04,Intermediate,32.95,Advanced,66.4,Advanced,50.2,Intermediate,17.51,Beginner,91.27,Advanced
97.95,Advanced,56.01,Intermediate,42.93,Intermediate,17.04,Beginner,99,Advanced,63.19,Advanced
46.25,Intermediate,48.97,Intermediate,31.35,Intermediate,100,Advanced,23.87,Beginner,53.91,Intermediate
57.5,Intermediate,26.29,Beginner,26.31,Beginner,76.91,Advanced,35.34,Intermediate,68.81,Advanced
48.54,Intermediate,73.4,Advanced,60.71,Advanced,43.55,Intermediate,30.85,Intermediate,33.64,Intermediate
97.26,Advanced,43.8,Intermediate,13.02,Beginner,90.23,Advanced,56.86,Intermediate,4.21,Beginner
25.61,Beginner,19.09,Beginner,6.93,Beginner,57.74,Intermediate,51.16,Intermediate,3.73,Beginner
28.66,Beginner,99.21,Advanced,42.89,Intermediate,71.21,Advanced,19.84,Beginner,71.11,Advanced
40.06,Intermediate,4.93,Beginner,56.44,Intermediate,14.94,Beginner,36.14,Intermediate,47.58,Intermediate
51.19,Intermediate,17.27,Beginner,31.67,Intermediate,55.04,Intermediate,99.59,Advanced,24.11,Beginner
54.63,Intermediate,39.69,Intermediate,18.1,Beginner,32.51,Intermediate,87.8,Advanced,56.65,Intermediate
96.41,Advanced,22.45,Beginner,21.61,Beginner,58.06,Intermediate,84.6,Advanced,53.7,Intermediate
23.58,Beginner,38.68,Intermediate,38.26,Intermediate,71.61,Advanced,23.72,Beginner,5.85,Beginner
55.7,Intermediate,63.69,Advanced,86.38,Advanced,65.94,Advanced,9.61,Beginner,46.87,Intermediate
91.17,Advanced,47.56,Intermediate,28.53,Beginner,63.47,Advanced,56.53,Intermediate,18.32,Beginner
60.37,Advanced,54.88,Intermediate,22.12,Beginner,20.23,Beginner,49.97,Intermediate,77.11,Advanced
69.76,Advanced,45.21,Intermediate,97.39,Advanced,30.35,Intermediate,29.86,Beginner,14.68,Beginner
36.64,Intermediate,24.73,Beginner,84.95,Advanced,17.99,Beginner,39.51,Intermediate,88.2,Advanced
14.01,Beginner,77.59,Intermediate,46.21,Intermediate,44.54,Intermediate,19.5,Intermediate,43.94,Intermediate
59.19,Intermediate,36.64,Advanced,63.27,Advanced,89.58,Advanced,54.35,Intermediate,15.11,Beginner
61.7,Advanced,62.09,Advanced,61.12,Advanced,55.51,Intermediate,63.74,Advanced,22.5,Beginner
82.68,Advanced,22.12,Beginner,20.25,Beginner,28.54,Beginner,41.19,Intermediate,17.98,Beginner
91.77,Advanced,97.02,Advanced,10.42,Beginner,53.45,Intermediate,100,Advanced,63.01,Advanced
60.31,Advanced,49.39,Intermediate,83.57,Advanced,36.47,Advanced,55.8,Intermediate,60.09,Advanced
88.91,Advanced,20.38,Beginner,62.77,Advanced,34.34,Intermediate,85.25,Advanced,80.53,Advanced
86.81,Advanced,55.03,Intermediate,35.82,Intermediate,41.07,Intermediate,26.61,Beginner,22.39,Beginner
56.94,Intermediate,15.43,Beginner,72.82,Advanced,29.52,Beginner,61.03,Advanced,92.9,Advanced
0.81,Beginner,57.6,Intermediate,14.61,Beginner,45.25,Intermediate,45.22,Intermediate,24.61,Beginner
22.22,Beginner,96.39,Beginner,28.5,Beginner,64.29,Advanced,16.66,Beginner,32.85,Intermediate
11.88,Beginner,45.22,Intermediate,29.09,Beginner,72.72,Advanced,73.46,Advanced,63.73,Beginner
34.49,Intermediate,6.3,Beginner,85.63,Advanced,28.01,Beginner,15.65,Beginner,32.88,Intermediate
78.68,Advanced,18.11,Beginner,14.94,Beginner,5.56,Beginner,94.47,Advanced,99.67,Advanced
56.22,Intermediate,12.33,Beginner,27.39,Beginner,28.46,Beginner,26.4,Beginner,94.92,Advanced
30.25,Intermediate,61.79,Advanced,28.64,Beginner,73.97,Advanced,93.4,Advanced,26.39,Beginner
26.35,Beginner,25.22,Beginner,42.73,Intermediate,54.4,Intermediate,27.38,Beginner,78.92,Advanced
29.55,Beginner,13.89,Beginner,82.74,Advanced,54.77,Intermediate,18.66,Beginner,76.75,Advanced
68.55,Intermediate,34.65,Intermediate,64.07,Advanced,95.08,Advanced,13.65,Beginner,58.4,Intermediate
16.03,Beginner,33.53,Intermediate,31.56,Intermediate,76.43,Advanced,42.13,Intermediate,35.74,Intermediate
